,valence,arousal
0,0.30833665,-0.6096828
1,0.43053657,-0.53233284
2,0.3637468,-0.6143837
3,0.37779823,-0.56385005
4,0.3256268,-0.5743677
5,0.26907876,-0.5495034
6,0.2882463,-0.43482196
7,0.3595773,-0.7911333
8,0.45663872,-0.6448058
9,0.41174504,-0.6067691
10,0.3271831,-0.5277251
11,0.32748958,-0.39703456
12,0.20754427,-0.39244324
13,0.03457227,-0.032240056
14,0.10517984,-0.46102384
15,0.13469121,-0.5271406
16,0.1152088,-0.5712407
17,0.085224114,-0.5601342
18,0.07647475,-0.56003445
19,0.06878471,-0.56316555
20,0.095885985,-0.615049
21,0.07885321,-0.57135016
22,0.08523794,-0.5871626
23,0.13151288,-0.57686245
24,0.15938225,-0.5357506
25,0.14344186,-0.49967232
26,0.26976058,-0.5363476
27,0.22714096,-0.5420343
28,0.29919702,-0.37912455
29,0.06837162,-0.39788464
